14.5,1.9,0.41937354,-0.35273826,0.08930926
14.5,2.40012,0.39341465,-0.18171018,0.067524441
14.5,2.90021,0.20666341,-0.15210061,0.040855575
14.5,3.4003,-0.019683342,-0.25355768,0.006455969
14.5,3.9004,-0.076368175,-0.28001505,-0.022983801
14.5,4.40052,-0.030224279,-0.31529546,-0.045578077
14.5,4.90061,0.31591663,-0.072866425,-0.077637568
14.5,5.4007,0,0,0
14.5,5.90079,0,0,0
14.5,6.40091,0,0,0
14.5,6.90101,0,0,0
14.5,7.4011,0,0,0
14.5,7.90119,0,0,0
14.5,8.40131,0,0,0
14.5,8.90137,0,0,0
13.999589,1.9,0.66589189,0.064186975,0.21339412
13.999589,2.40012,0.64864993,0.1866654,0.12839568
13.999589,2.90021,0.48526025,0.33614326,0.088665932
13.999589,3.4003,0.088699438,0.31286776,0.024402607
13.999589,3.9004,-0.068512455,0.22596276,-0.047620103
13.999589,4.40052,0.015539219,0.20462224,-0.12002136
13.999589,4.90061,0.27478588,0.076944463,-0.15309656
13.999589,5.4007,-0.28329536,-0.091229804,0.045834992
13.999589,5.90079,-0.15900384,-0.31828743,0.043928452
13.999589,6.40091,-0.066821262,-0.45748475,0.056310672
13.999589,6.90101,0.006086575,-0.5559451,0.063057937
13.999589,7.4011,0.078693703,-0.60917848,0.063163884
13.999589,7.90119,0.25193211,-0.60187852,0.07804171
13.999589,8.40131,0.49445587,-0.53390002,0.11341808
13.999589,8.90137,0.70041543,-0.40212303,0.13319065
13.499177,1.9,0.89531666,0.21931538,0.32751012
13.499177,2.40012,0.90718269,0.33045653,0.19607726
13.499177,2.90021,0.73685569,0.42328471,0.1563842
13.499177,3.4003,0.14631015,0.48302364,0.05306546
13.499177,3.9004,-0.054748796,0.40724924,0.000153966
13.499177,4.40052,-0.005526248,0.28441563,-0.082757615
13.499177,4.90061,0.12928019,0.059022214,-0.14754085
13.499177,5.4007,-0.50634611,-0.023269935,0.044262808
13.499177,5.90079,-0.26322424,-0.13832398,0.034200419
13.499177,6.40091,-0.12584268,-0.18262208,0.023047203
13.499177,6.90101,-0.026016319,-0.2122563,0.019375473
13.499177,7.4011,0.065481149,-0.27100644,0.026145538
13.499177,7.90119,0.233606,-0.35209346,0.048490219
13.499177,8.40131,0.60221839,-0.44921321,0.089356206
13.499177,8.90137,1.0869726,-0.50535083,0.1798394
12.998765,1.9,1.0720206,0.23340139,0.32762337
12.998765,2.40012,1.0844445,0.2926572,0.23534255
12.998765,2.90021,0.98807538,0.20629939,0.22957505
12.998765,3.4003,0,0,0
12.998765,3.9004,0,0,0
12.998765,4.40052,0,0,0
12.998765,4.90061,0,0,0
12.998765,5.4007,-0.54313207,-0.099843986,0.029445272
12.998765,5.90079,-0.31117401,-0.063114837,0.014732721
12.998765,6.40091,-0.13672376,-0.01986734,0.004246423
12.998765,6.90101,-0.035777338,0.033270106,0.003865902
12.998765,7.4011,0.02769953,0.008097998,0.002674139
12.998765,7.90119,0.1585062,-0.075489894,0.014688995
12.998765,8.40131,0.37522179,-0.2047309,0.020946514
12.998765,8.90137,1.0526222,-0.39543587,0.13776711
12.498353,1.9,1.1693015,0.21366023,0.28243062
12.498353,2.40012,1.144201,0.25964463,0.22195798
12.498353,2.90021,0.9491179,0.023256438,0.27130097
12.498353,3.4003,0.083549432,-0.007712735,0.23945926
12.498353,3.9004,-0.012310019,-0.13231172,0.11030286
12.498353,4.40052,-0.053681046,-0.2415299,-0.005376381
12.498353,4.90061,-0.20238373,-0.3344768,-0.032913364
12.498353,5.4007,-0.37606704,-0.17329772,0.003467396
12.498353,5.90079,-0.25208139,-0.010072479,-0.002346247
12.498353,6.40091,-0.13034315,0.1000057,-0.02050435
12.498353,6.90101,-0.045719802,0.16631866,-0.023973273
12.498353,7.4011,0.012122151,0.18622716,-0.025432281
12.498353,7.90119,0.074629456,0.14198472,-0.027060108
12.498353,8.40131,0.21373208,0.050653584,-0.023247138
12.498353,8.90137,0.81276113,-0.27844629,0.069611244
11.997941,1.9,1.2406954,0.17621602,0.22375986
11.997941,2.40012,1.1838055,0.26979148,0.16289802
11.997941,2.90021,0.87082857,0.015434739,0.31020877
11.997941,3.4003,-0.0411455,-0.085297935,0.21560083
11.997941,3.9004,-0.11180393,-0.26737818,0.086303927
11.997941,4.40052,-0.16601998,-0.37953877,0.006663564
11.997941,4.90061,-0.14658687,-0.36583456,-0.022464456
11.997941,5.4007,-0.18316661,-0.12021955,-0.025908375
11.997941,5.90079,-0.14304619,0.073851205,-0.03474804
11.997941,6.40091,-0.078958802,0.20801432,-0.06029943
11.997941,6.90101,-0.029958399,0.27631667,-0.072899021
11.997941,7.4011,0.011781446,0.29892334,-0.077927142
11.997941,7.90119,0.038290024,0.29769027,-0.073175482
11.997941,8.40131,0.084133647,0.26418439,-0.07672967
11.997941,8.90137,0.31352681,0.083496369,-0.060197182
11.497529,1.9,1.3163229,0.12231942,0.16272995
11.497529,2.40012,1.1903787,0.24172255,0.11097058
11.497529,2.90021,0.83387077,0.02024252,0.29458901
11.497529,3.4003,-0.17244992,-0.054819971,0.2476085
11.497529,3.9004,-0.1889722,-0.22686791,0.13425083
11.497529,4.40052,-0.14162531,-0.20851152,0.064104475
11.497529,4.90061,0,0,0
11.497529,5.4007,-0.079524018,0.004904828,-0.09884914
11.497529,5.90079,-0.035652969,0.098921746,-0.12043143
11.497529,6.40091,-0.000216258,0.29517683,-0.1251495
11.497529,6.90101,0.000116424,0.29888341,-0.11714149
11.497529,7.4011,0.000482935,0.30629846,-0.10892699
11.497529,7.90119,0.000464441,0.31151617,-0.098166123
11.497529,8.40131,-0.020001683,0.29653728,-0.10310987
11.497529,8.90137,0.18156031,0.2202839,-0.12636997
10.997101,1.9,1.3828375,0.050455786,0.13071369
10.997101,2.40012,1.1881008,0.24363667,0.033741854
10.997101,2.90021,0.79380178,0.074156865,0.19148959
10.997101,3.4003,-0.1880096,-0.00639032,0.31898165
10.997101,3.9004,-0.11804657,0.011196337,0.23818652
10.997101,4.40052,-0.009898551,0.068524487,0.19503814
10.997101,4.90061,0,0,0
10.997101,5.4007,-0.11000178,0.026716556,-0.17770384
10.997101,5.90079,-0.064364284,0.010938816,-0.18955222
10.997101,6.40091,-0.21761869,-0.23452118,0.069450594
10.997101,6.90101,-0.072641142,-0.50716764,0.090851843
10.997101,7.4011,-0.003520507,-0.66270721,0.085025311
10.997101,7.90119,0.090143606,-0.73261744,0.1700801
10.997101,8.40131,0.27283728,-0.73842674,0.21253505
10.997101,8.90137,0.54215163,-0.64384574,0.23443934
10.496689,1.9,1.3899404,-0.040383931,0.14417605
10.496689,2.40012,1.2098225,0.18541847,-0.044062655
10.496689,2.90021,0.74495375,0.083985396,-0.029729225
10.496689,3.4003,0,0,0
10.496689,3.9004,0,0,0
10.496689,4.40052,0,0,0
10.496689,4.90061,0,0,0
10.496689,5.4007,-0.16610168,0.041584216,-0.15636665
10.496689,5.90079,-0.1878778,0.015964147,-0.18086655
10.496689,6.40091,-0.41229621,-0.087999724,0.062410094
10.496689,6.90101,-0.19209613,-0.23032938,0.06060636
10.496689,7.4011,-0.031731371,-0.32717219,0.052883059
10.496689,7.90119,0.12855622,-0.41109651,0.054284692
10.496689,8.40131,0.37085807,-0.52665389,0.083270043
10.496689,8.90137,0.71947265,-0.5998618,0.15260699
9.996277,1.9,1.3928796,-0.11689194,0.20131649
9.996277,2.40012,1.2695571,0.06722869,-0.13053612
9.996277,2.90021,0.81453687,0.077862769,-0.23745444
9.996277,3.4003,0.18143333,-0.001197936,0.26592603
9.996277,3.9004,0.074755825,-0.037880134,0.2014
9.996277,4.40052,-0.009320745,-0.024384461,0.16022934
9.996277,4.90061,0,0,0
9.996277,5.4007,-0.10157142,0.042789031,0.02726884
9.996277,5.90079,-0.21654505,0.066904537,-0.02559573
9.996277,6.40091,-0.54920167,-0.10693285,0.042223617
9.996277,6.90101,-0.25627559,-0.12886,0.021348618
9.996277,7.4011,-0.065315478,-0.10101302,-0.002898634
9.996277,7.90119,0.049476504,-0.10749777,-0.021453224
9.996277,8.40131,0.20577997,-0.20653939,-0.012664277
9.996277,8.90137,0.65320349,-0.44771516,0.04832039
9.495865,1.9,1.450549,-0.25572929,0.25610015
9.495865,2.40012,1.2909651,-0.018261438,-0.049392767
9.495865,2.90021,0.72283971,0.21309797,-0.39021149
9.495865,3.4003,0.14854319,-0.10683186,0.25456783
9.495865,3.9004,0.070951521,-0.26922199,0.17253751
9.495865,4.40052,0.022604207,-0.33461836,0.1369247
9.495865,4.90061,0.015854364,-0.36997068,0.14076626
9.495865,5.4007,-0.072328269,-0.38869399,0.13922614
9.495865,5.90079,-0.27928832,-0.6218124,0.076629303
9.495865,6.40091,-0.39326504,-0.36147785,-0.000170131
9.495865,6.90101,-0.20598519,-0.11250494,-0.066565931
9.495865,7.4011,-0.066156499,0.025016977,-0.093704045
9.495865,7.90119,0.018762074,0.087204397,-0.1108795
9.495865,8.40131,0.10288688,0.085832603,-0.13100071
9.495865,8.90137,0.27401182,-0.082801022,-0.17325428
8.995453,1.9,1.4942124,-0.3445181,0.32722041
8.995453,2.40012,1.5392931,-0.26263115,0.050313085
8.995453,2.90021,0.11018434,0.22268489,-0.80902839
8.995453,3.4003,0.014767066,-0.088543788,0.24237297
8.995453,3.9004,0.004932729,-0.27775568,0.16555603
8.995453,4.40052,-0.009994771,-0.40722579,0.13421202
8.995453,4.90061,-0.016311374,-0.49699634,0.13180116
8.995453,5.4007,-0.1441687,-0.55208051,0.079211891
8.995453,5.90079,-0.20540302,-0.63352573,-0.079409599
8.995453,6.40091,-0.040078696,-0.32364455,-0.28369933
8.995453,6.90101,-0.063802496,0.009097404,-0.31259161
8.995453,7.4011,-0.037240721,0.15812173,-0.27403829
8.995453,7.90119,0.002638843,0.23611644,-0.26598236
8.995453,8.40131,0.05604675,0.23144627,-0.24699129
8.995453,8.90137,0.16598064,0.11075997,-0.25334486
8.495041,1.9,1.5961928,-0.54058206,0.24211138
8.495041,2.40012,1.7480942,-0.70829225,0.20236248
8.495041,2.90021,0,0,0
8.495041,3.4003,-0.068321176,0.052793983,0.26624918
8.495041,3.9004,-0.017077817,0.0314999,0.20208044
8.495041,4.40052,-0.032976709,0.058250293,0.11054958
8.495041,4.90061,0,0,0
8.495041,5.4007,-0.13710631,-0.16138716,0.17078875
8.495041,5.90079,-0.23202436,-0.18265222,0.057964124
8.495041,6.40091,-0.16726415,-0.46005213,-0.031510487
8.495041,6.90101,0.011496709,-0.63703734,0.019083172
8.495041,7.4011,0.067097947,-0.60380685,0.063124292
8.495041,7.90119,0.12648049,-0.44859546,0.096990444
8.495041,8.40131,0.14601991,-0.081069842,0.086218394
8.495041,8.90137,-0.2596353,0.35054237,0.045917194
7.994629,1.9,0,0,0
7.994629,2.40012,1.1576488,-0.8982808,0.18205756
7.994629,2.90021,0.89685804,-1.0485982,0.34774706
7.994629,3.4003,0.5460068,-0.84316003,0.4976384
7.994629,3.9004,0.52929223,-0.27619243,0.54512572
7.994629,4.40052,0.25408572,0.082623333,0.68099064
7.994629,4.90061,0,0,0
7.994629,5.4007,-0.31314507,-0.46841761,0.16640554
7.994629,5.90079,-0.2286507,-0.79962629,0.027696827
7.994629,6.40091,-0.080960371,-0.752554,-0.021429569
7.994629,6.90101,0.074713908,-0.6790455,0.022019811
7.994629,7.4011,0.17947453,-0.67311305,0.074023403
7.994629,7.90119,0.3250438,-0.73220074,0.1261597
7.994629,8.40131,0.40986818,-0.69954473,0.14994133
7.994629,8.90137,0.32519665,-0.44425297,0.15112968
7.494217,1.9,0.39102185,-0.50993866,0.27453205
7.494217,2.40012,0.6035465,-0.69030648,0.086967446
7.494217,2.90021,0.81089717,-0.82477683,0.13685481
7.494217,3.4003,1.1253281,-0.7336207,0.20810226
7.494217,3.9004,1.0903814,-0.40598431,0.2295981
7.494217,4.40052,0.63320524,-0.12657283,0.41113222
7.494217,4.90061,0,0,0
7.494217,5.4007,-0.55723548,-0.44983071,0.12560295
7.494217,5.90079,-0.33059543,-0.69787699,-0.007735173
7.494217,6.40091,0.036972854,-0.56889576,-0.051243048
7.494217,6.90101,0.088142954,-0.49928507,-0.001957135
7.494217,7.4011,0.16500355,-0.55772352,0.043891776
7.494217,7.90119,0.29520804,-0.7298829,0.10321938
7.494217,8.40131,0.43281454,-0.87400478,0.14724167
7.494217,8.90137,0.52210045,-1.021262,0.17721583
6.99379,1.9,0.13905719,-0.52901375,0.076276787
6.99379,2.40012,0.27097252,-0.40792751,-0.041521017
6.99379,2.90021,0.71302617,-0.5685218,-0.070114076
6.99379,3.4003,1.0971218,-0.60485816,-0.00346266
6.99379,3.9004,1.4963852,-0.47289076,-0.010810054
6.99379,4.40052,1.1042145,-0.14919363,-0.022141011
6.99379,4.90061,0,0,0
6.99379,5.4007,-0.67198324,-0.1434592,0.12802842
6.99379,5.90079,-0.38850334,-0.11191465,-0.040832091
6.99379,6.40091,-0.043563183,-0.069162712,-0.11387087
6.99379,6.90101,0.031834718,-0.19699752,-0.060191527
6.99379,7.4011,0.068834133,-0.26792288,-0.028261701
6.99379,7.90119,0.13758555,-0.37886328,0.0113069
6.99379,8.40131,0.28093314,-0.6371091,0.088703454
6.99379,8.90137,0.42497468,-0.89425182,0.14840123
6.493378,1.9,0,0,0
6.493378,2.40012,0.10680168,-0.040429126,-0.28964135
6.493378,2.90021,0.23669943,-0.14963728,-0.34058419
6.493378,3.4003,1.1904845,-0.46098366,-0.26542705
6.493378,3.9004,1.8314079,-0.49712762,-0.2260468
6.493378,4.40052,1.4202387,-0.15371372,-0.47706899
6.493378,4.90061,0,0,0
6.493378,5.4007,-0.67333406,-0.03981968,0.10060748
6.493378,5.90079,-0.35431033,0.020208612,-0.093513988
6.493378,6.40091,-0.12524578,0.047675513,-0.16816972
6.493378,6.90101,-0.013458032,0.06154025,-0.15404318
6.493378,7.4011,0.022580678,0.008797164,-0.11751634
6.493378,7.90119,0.030390436,-0.009636912,-0.10960871
6.493378,8.40131,0.075931244,-0.049551502,-0.092600919
6.493378,8.90137,0.25097609,-0.18709041,-0.063983172
5.992966,1.9,0,0,0
5.992966,2.40012,-0.00495238,0.22885692,-0.67177963
5.992966,2.90021,-0.012871341,0.18503053,-0.66971558
5.992966,3.4003,0.53221899,-0.13810848,-0.54926556
5.992966,3.9004,1.9767473,-0.569924,-0.30146033
5.992966,4.40052,1.7442106,-0.47465476,-0.50030559
5.992966,4.90061,0,0,0
5.992966,5.4007,-0.66933697,-0.21354398,0.075567715
5.992966,5.90079,-0.25153515,-0.27202195,-0.03627203
5.992966,6.40091,-0.043787766,0.081395142,-0.28005904
5.992966,6.90101,-0.008566995,0.18170442,-0.25664666
5.992966,7.4011,0.005413284,0.22265026,-0.23029986
5.992966,7.90119,0.002916068,0.22488204,-0.19540361
5.992966,8.40131,0.017840093,0.19520563,-0.17850152
5.992966,8.90137,0.097391181,0.058133349,-0.19418332
5.492554,1.9,-0.091796122,-2.1421871,0.63114458
5.492554,2.40012,-0.024471421,-1.3829664,0.40254718
5.492554,2.90021,0.13213171,-0.91292566,0.16210185
5.492554,3.4003,0.43715662,-0.56322038,-0.066615857
5.492554,3.9004,1.2921422,-0.68914592,-0.22274691
5.492554,4.40052,1.0350971,-1.3120592,-0.23878783
5.492554,4.90061,-0.052511368,-1.373474,-0.066188671
5.492554,5.4007,-0.33939123,-1.0348212,0.013422902
5.492554,5.90079,-0.07827612,-0.97181135,0.097152442
5.492554,6.40091,0.018059002,-0.97982526,0.16363648
5.492554,6.90101,0.067853257,-0.96497828,0.20130828
5.492554,7.4011,0.13062023,-0.96680278,0.23599538
5.492554,7.90119,0.21176966,-0.90137291,0.21685044
5.492554,8.40131,0.31773478,-0.7682668,0.15907989
5.492554,8.90137,0.28492865,-0.54453641,0.06571193
4.992142,1.9,0.15439887,-2.2744806,0.48746917
4.992142,2.40012,0.20192754,-1.3668575,0.25995931
4.992142,2.90021,0.25279644,-1.0321157,0.073987417
4.992142,3.4003,0.38742405,-1.0364398,-0.043483585
4.992142,3.9004,0.53304744,-1.2174457,-0.11060211
4.992142,4.40052,0.40477896,-1.5413396,-0.07664676
4.992142,4.90061,0.080445558,-1.602592,-0.000116976
4.992142,5.4007,-0.069322549,-1.4694245,0.082376018
4.992142,5.90079,-0.023567263,-1.3687831,0.12960717
4.992142,6.40091,0.079018794,-1.3277274,0.17290217
4.992142,6.90101,0.1661422,-1.3496201,0.19802362
4.992142,7.4011,0.24058604,-1.3748075,0.21915576
4.992142,7.90119,0.30177414,-1.4248474,0.20873195
4.992142,8.40131,0.3541916,-1.5398772,0.17995653
4.992142,8.90137,0.32870555,-1.6081437,0.11988316
4.49173,1.9,0.3368611,-1.9200519,0.41657594
4.49173,2.40012,0.28494829,-1.2111546,0.19096136
4.49173,2.90021,0.18611294,-1.0870218,0.064060241
4.49173,3.4003,0.20904097,-1.1442295,-0.013898235
4.49173,3.9004,0.23438562,-1.3261384,-0.036846492
4.49173,4.40052,0.19544233,-1.4765671,-0.01398469
4.49173,4.90061,0.069306806,-1.5695834,0.038783845
4.49173,5.4007,0.005633834,-1.5491569,0.083249763
4.49173,5.90079,0.021532549,-1.4911298,0.12950273
4.49173,6.40091,0.10618,-1.4780077,0.16770817
4.49173,6.90101,0.19040662,-1.5467125,0.19126146
4.49173,7.4011,0.26319635,-1.5917507,0.20731537
4.49173,7.90119,0.33180398,-1.6676675,0.2069838
4.49173,8.40131,0.35999668,-1.7018832,0.18221872
4.49173,8.90137,0.34733957,-1.7426567,0.13957763
3.991318,1.9,0,0,0
3.991318,2.40012,0.04043236,-0.71428943,0.1409184
3.991318,2.90021,0.015384648,-0.97516966,0.052473303
3.991318,3.4003,0.045049593,-1.1273566,0.006090749
3.991318,3.9004,0.076885566,-1.2538381,-0.001426745
3.991318,4.40052,0.072988234,-1.3704292,0.017020708
3.991318,4.90061,0.03924622,-1.4492573,0.050384201
3.991318,5.4007,0.029894579,-1.489988,0.08794871
3.991318,5.90079,0.058598496,-1.5034479,0.12432126
3.991318,6.40091,0.12048853,-1.5272956,0.1539757
3.991318,6.90101,0.20050089,-1.5745146,0.17855619
3.991318,7.4011,0.2854833,-1.6554078,0.20045765
3.991318,7.90119,0.35385874,-1.7102057,0.20732883
3.991318,8.40131,0.40639848,-1.7496541,0.19001047
3.991318,8.90137,0.42642814,-1.7262601,0.15021351
3.490906,1.9,0,0,0
3.490906,2.40012,-0.42141601,-0.50278562,0.06143856
3.490906,2.90021,-0.23787871,-0.84751141,0.008745545
3.490906,3.4003,-0.12021322,-1.0328687,-0.02230875
3.490906,3.9004,-0.037306227,-1.1160901,-0.019033896
3.490906,4.40052,-0.000199671,-1.1833712,0.001119708
3.490906,4.90061,0.001363584,-1.2343614,0.032160256
3.490906,5.4007,0.013868981,-1.2917632,0.067948177
3.490906,5.90079,0.047091849,-1.3324323,0.10403921
3.490906,6.40091,0.10267578,-1.3722293,0.13324866
3.490906,6.90101,0.18813571,-1.4738973,0.15271281
3.490906,7.4011,0.27824306,-1.5872072,0.17926894
3.490906,7.90119,0.37048769,-1.6969565,0.19540013
3.490906,8.40131,0.44529125,-1.7441542,0.18227921
3.490906,8.90137,0.51167864,-1.7591826,0.1386081
2.990479,1.9,0,0,0
2.990479,2.40012,-0.8277058,-0.43654099,0.025037302
2.990479,2.90021,-0.53841281,-0.78753698,-0.050552975
2.990479,3.4003,-0.27985558,-0.913064,-0.076586731
2.990479,3.9004,-0.11432131,-0.94162613,-0.072154284
2.990479,4.40052,-0.045636442,-0.91889578,-0.045529459
2.990479,4.90061,-0.042661294,-0.9124189,-0.006084649
2.990479,5.4007,-0.029512223,-0.95849138,0.028861588
2.990479,5.90079,0.002943527,-1.0237428,0.060562611
2.990479,6.40091,0.056455579,-1.0950315,0.092512667
2.990479,6.90101,0.12879038,-1.2044635,0.11535903
2.990479,7.4011,0.21724367,-1.3538347,0.13608012
2.990479,7.90119,0.32786366,-1.4932213,0.14244935
2.990479,8.40131,0.43920946,-1.6050969,0.14590332
2.990479,8.90137,0.56216007,-1.7215778,0.070832126
2.490067,1.9,0,0,0
2.490067,2.40012,-1.2296807,-0.36548203,-0.037189439
2.490067,2.90021,-0.85235423,-0.72170448,-0.1305238
2.490067,3.4003,-0.261116,-0.89852667,-0.17729375
2.490067,3.9004,-0.001660306,-0.75087267,-0.17011407
2.490067,4.40052,0.000650764,-0.66252512,-0.13427411
2.490067,4.90061,-0.04211561,-0.55140823,-0.075799361
2.490067,5.4007,-0.061706908,-0.51220047,-0.033247627
2.490067,5.90079,-0.040261865,-0.53588742,0.003601722
2.490067,6.40091,-0.001357891,-0.56799555,0.037888817
2.490067,6.90101,0.041512553,-0.66192675,0.062558576
2.490067,7.4011,0.096870258,-0.79536188,0.074795887
2.490067,7.90119,0.19114371,-0.97084564,0.08610709
2.490067,8.40131,0.3189576,-1.2151804,0.065474764
2.490067,8.90137,0.51338941,-1.4544896,0.038764983
1.989655,1.9,0,0,0
1.989655,2.40012,-1.4889492,-0.20833349,-0.090069957
1.989655,2.90021,-1.2425368,-0.21747555,-0.22387293
1.989655,3.4003,0,0,0
1.989655,3.9004,0,0,0
1.989655,4.40052,0,0,0
1.989655,4.90061,0,0,0
1.989655,5.4007,-0.12306977,-0.082484521,-0.098814264
1.989655,5.90079,-0.053144827,-0.10036979,-0.061565842
1.989655,6.40091,-0.014487618,-0.11961707,-0.024807945
1.989655,6.90101,0.001608193,-0.10580936,0.001217493
1.989655,7.4011,0.026265549,-0.15513006,0.022121156
1.989655,7.90119,0.059950877,-0.22119741,0.015774829
1.989655,8.40131,0.13504262,-0.2561526,-0.009432103
1.989655,8.90137,0.43257123,-0.40129751,-0.065655261
1.489243,1.9,0,0,0
1.489243,2.40012,-1.5920144,-0.1944501,-0.17069288
1.489243,2.90021,-1.2391937,-0.064518802,-0.27895814
1.489243,3.4003,0,0,0
1.489243,3.9004,0,0,0
1.489243,4.40052,0,0,0
1.489243,4.90061,0,0,0
1.489243,5.4007,-0.10175678,0.16627942,-0.19325444
1.489243,5.90079,-0.030294096,0.24485904,-0.16384634
1.489243,6.40091,-0.012032711,0.27863449,-0.11709812
1.489243,6.90101,-0.005728154,0.31725833,-0.078991033
1.489243,7.4011,0.007230942,0.31690171,-0.04408586
1.489243,7.90119,0.021721836,0.27297041,-0.030282827
1.489243,8.40131,0.078915633,0.20262232,-0.046203036
1.489243,8.90137,0.27300173,0.12637813,-0.089142583
0.988831,1.9,-1.5782772,-1.0055786,-0.11396058
0.988831,2.40012,-1.5096952,-0.64967108,-0.26209018
0.988831,2.90021,-0.88037759,-0.24792041,-0.36339208
0.988831,3.4003,0,0,0
0.988831,3.9004,0,0,0
0.988831,4.40052,0,0,0
0.988831,4.90061,0,0,0
0.988831,5.4007,0,0,0
0.988831,5.90079,0,0,0
0.988831,6.40091,0,0,0
0.988831,6.90101,0,0,0
0.988831,7.4011,0,0,0
0.988831,7.90119,0,0,0
0.988831,8.40131,0,0,0
0.988831,8.90137,0,0,0
0.488419,1.9,-1.4695019,-1.9816362,-0.4048551
0.488419,2.40012,-0.86802584,-1.1086416,-0.59410483
0.488419,2.90021,-0.25328687,-0.44823661,-0.77506775
0.488419,3.4003,0,0,0
0.488419,3.9004,0,0,0
0.488419,4.40052,0,0,0
0.488419,4.90061,0,0,0
0.488419,5.4007,0,0,0
0.488419,5.90079,0,0,0
0.488419,6.40091,0,0,0
0.488419,6.90101,0,0,0
0.488419,7.4011,0,0,0
0.488419,7.90119,0,0,0
0.488419,8.40131,0,0,0
0.488419,8.90137,0,0,0
-0.011993,1.9,-0.27454939,-0.75613111,-0.30016035
-0.011993,2.40012,-0.00118222,-0.024499265,-0.023399552
-0.011993,2.90021,0.001666623,-0.006207692,-0.029111493
-0.011993,3.4003,0,0,0
-0.011993,3.9004,0,0,0
-0.011993,4.40052,0,0,0
-0.011993,4.90061,0,0,0
-0.011993,5.4007,0,0,0
-0.011993,5.90079,0,0,0
-0.011993,6.40091,0,0,0
-0.011993,6.90101,0,0,0
-0.011993,7.4011,0,0,0
-0.011993,7.90119,0,0,0
-0.011993,8.40131,0,0,0
-0.011993,8.90137,0,0,0
